Date,Time,DredgeRunning,VELOCITY,DENSITY,cutter_hp,cutter_rpm,cutter_torque,ladder_motor_hp,ladder_motor_rpm,ladder_motor_torque,port_swing_hp,port_swing_linespeed,port_swing_motor_torque,stbd_swing_hp,stbd_swing_linespeed,stbd_swing_motor_torque,UWP_HP,uwp_rpm,uwp_motor_torque,main_engine_1_pump_rpm,me_1_rpm,MAIN_ENGINE_1_CAPACITY,main_engine_2_pump_rpm,me_2_rpm,MAIN_ENGINE_2_CAPACITY,GEN1_LOAD,GEN2_LOAD,GEN3_LOAD,UWP_SUCTION_PRESS,UWP_DISC_PRESS,MP_1_DISC_PRESS,MP_2_DISC_PRESS,carriage_location_x10,stationary_spud_press,walking_spud_press,cutter_depth_below_water,draft,ladder_linepull,port_swing_linepull,PORT_SWING_DRUM_LEVEL_PORT,PORT_SWING_DRUM_LEVEL_STBD,stbd_swing_linepull,STBD_SWING_DRUM_LEVEL_PORT,STBD_SWING_DRUM_LEVEL_STBD,SRV_SOLENOID
2020/01/03,04:59:20,0,-0.00859,1.0012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,34,0,436,0.17834,0,437,0.03923,-27.459,-27.457,-27.47,4.6872,-4.6052,-2.0725,-3.054,161,746,79,44.464,9.8165,51,0,0,0,0,1.1566,1.0752,-1
2020/01/03,04:59:30,0,-0.00859,1.0012,0,0,0,0,2,2,0,0,0,0,0,1,0,0,34,0,436,0.24968,0,437,0.03923,-27.457,-27.457,-27.47,4.6848,-4.6144,-2.0725,-3.054,161,746,79,44.463,9.8178,51,0,0,0,0,1.165,1.1076,-1
2020/01/03,04:59:40,0,-0.00859,1.0012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.459,-27.47,4.6856,-4.6006,-2.043,-3.054,161,747,79,44.437,9.8259,51,0,0,0,37,1.14,1.1325,-1
2020/01/03,04:59:50,0,-0.00859,1.0012,0,-0.02945,0,0,0,1,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,4.688,-4.6006,-2.1019,-3.054,161,749,79,44.322,9.8216,51,0,0,0,0,1.165,1.0336,-1
2020/01/03,05:00:00,0,-0.00859,1.0012,0,0,0,0,2,1,0,0,0,0,0,0,0,0,45,0,436,0.21401,0,437,0.0749,-27.457,-27.457,-27.47,4.6848,-4.619,-2.043,-3.054,161,748,79,43.807,9.815,51,0,0,0,37,1.14,1.0668,-1
2020/01/03,05:00:10,0,-0.00859,1.0012,0,-0.02945,0,0,2,1,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.459,-27.468,4.688,-4.6052,-2.043,-3.054,161,748,79,44.332,9.8125,0,0,0,0,0,1.14,1.0502,-1
2020/01/03,05:00:20,0,-0.00859,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,4.6895,-4.6052,-2.043,-3.054,161,746,79,44.324,9.8075,51,0,0,0,0,1.165,1.0668,-1
2020/01/03,05:00:30,0,-0.00924,1.0012,0,-0.02945,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.47,4.6856,-4.5914,-2.0529,-3.054,161,746,79,43.838,9.8117,0,0,0,0,0,1.1733,1.0993,-1
2020/01/03,05:00:40,0,-0.00859,1.0012,0,-0.02945,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.17834,0,437,0.03923,-27.457,-27.457,-27.47,4.6895,-4.5868,-2.0529,-3.054,161,745,79,44.376,9.8165,0,0,0,0,0,1.165,1.017,-1
2020/01/03,05:00:50,0,-0.00729,1.0012,0,-0.02945,0,0,0,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.00357,-27.459,-27.457,-27.47,4.6832,-4.596,-2.0529,-3.054,161,745,79,44.376,9.82,51,0,0,0,37,1.1807,1.0826,-1
2020/01/03,05:01:00,0,-0.00663,1.0012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,4.6817,-4.6006,-2.043,-3.054,161,745,79,44.367,9.804,51,0,0,0,0,1.165,1.1076,-1
2020/01/03,05:01:10,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,436,0.17834,0,437,0.03923,-27.459,-27.457,-27.47,4.6848,-4.5776,-2.0725,-3.054,161,745,79,44.356,9.7807,51,0,0,0,0,1.165,1.1242,-1
2020/01/03,05:01:20,0,-0.00663,1.0012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,436,0.24968,0,437,0.0749,-27.459,-27.457,-27.47,4.6895,-4.5914,-2.1019,-3.054,161,745,79,44.322,9.7621,51,0,0,0,37,2.2242,1.0668,-1
2020/01/03,05:01:30,0,-0.00663,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,4.6856,-4.5776,-2.043,-3.054,161,746,79,44.364,9.7618,103,0,0,0,0,1.165,1.0993,-1
2020/01/03,05:01:40,0,-0.00729,1.0012,0,0,0,0,2,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.457,-27.47,4.684,-4.5914,-2.0136,-3.054,161,745,79,44.339,9.759,0,0,0,0,0,1.1566,1.017,-1
2020/01/03,05:01:50,0,-0.00663,1.0012,0,0,0,0,2,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,4.6872,-4.6006,-2.0136,-3.054,161,744,79,44.335,9.7592,0,0,0,0,0,1.1733,1.091,-1
2020/01/03,05:02:00,0,-0.00663,1.0012,0,-0.02945,0,0,2,1,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.0749,-27.459,-27.457,-27.468,4.6856,-4.6006,-2.0038,-3.054,161,745,79,44.297,9.7586,0,0,0,0,37,1.1733,1.1076,-1
2020/01/03,05:02:10,0,-0.00663,1.0012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.0749,-27.457,-27.457,-27.47,4.6903,-4.5822,-2.0136,-3.054,161,746,79,44.324,9.7597,51,0,0,0,0,1.165,1.1483,-1
2020/01/03,05:02:20,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.00357,-27.457,-27.457,-27.468,4.6887,-4.5684,-2.0136,-3.054,161,747,79,44.327,9.7603,51,0,0,0,37,1.1733,1.1159,-1
2020/01/03,05:02:30,0,-0.00598,1.0012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,4.684,-4.5914,-2.0136,-3.054,161,749,79,44.376,9.7604,0,0,0,0,0,1.165,1.091,-1
2020/01/03,05:02:40,0,-0.00729,1.0012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.47,4.6864,-4.5914,-2.0332,-3.054,161,748,79,44.333,9.7631,0,0,0,0,37,1.1483,1.0668,-1
2020/01/03,05:02:50,0,-0.00663,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.47,4.6911,-4.5914,-2.0332,-3.054,161,748,79,44.319,9.7591,51,0,0,0,0,1.165,1.1076,-1
2020/01/03,05:03:00,0,-0.00729,1.0012,0,-0.02945,0,0,0,1,0,0,0,0,0,1,0,0,22,0,436,0.21401,0,437,0.00357,-27.457,-27.459,-27.468,4.6856,-4.5776,-1.9645,-3.0441,161,747,79,44.357,9.761,51,0,0,0,0,1.1483,1.0668,-1
2020/01/03,05:03:10,0,-0.00663,1.0012,0,0,0,0,2,1,0,0,0,0,0,0,0,0,45,0,436,0.24968,0,437,0.03923,-27.457,-27.459,-27.468,4.6887,-4.5822,-1.9743,-3.0441,161,747,79,44.343,9.7577,0,0,0,0,0,1.1733,1.0826,-1
2020/01/03,05:03:20,0,-0.00663,1.0013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.17834,0,437,0.00357,-27.457,-27.457,-27.47,4.688,-4.5592,-1.9743,-3.054,161,747,79,44.356,9.7603,51,0,0,0,0,1.14,1.0419,-1
2020/01/03,05:03:30,0,-0.00663,1.0012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.457,-27.468,4.6864,-4.5638,-1.9842,-3.054,161,745,79,44.341,9.7598,51,0,0,0,37,1.165,1.0419,-1
2020/01/03,05:03:40,0,-0.00729,1.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.00357,-27.457,-27.457,-27.47,4.6825,-4.5638,-2.0136,-3.0441,161,745,79,44.365,9.7645,51,0,0,0,0,1.1566,1.091,-1
2020/01/03,05:03:50,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.459,-27.457,-27.47,4.6903,-4.5638,-2.0136,-3.054,161,744,79,44.345,9.7559,0,0,0,0,37,14.663,1.0752,-1
2020/01/03,05:04:00,0,-0.00663,1.0011,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.47,4.6927,-4.5455,-1.9743,-3.054,161,746,79,44.365,9.763,51,0,0,0,37,1.1566,1.0752,-1
2020/01/03,05:04:10,0,-0.00729,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.24968,0,437,0.03923,-27.457,-27.457,-27.47,4.688,-4.5409,-1.9743,-3.054,161,745,79,44.356,9.759,0,0,0,0,37,1.165,1.0993,-1
2020/01/03,05:04:20,0,-0.00663,1.0012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,4.6887,-4.5363,-1.9743,-3.054,161,745,79,44.345,9.7611,51,0,0,0,0,1.165,1.0993,-1
2020/01/03,05:04:30,0,-0.00729,1.0012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.17834,0,437,0.03923,-27.457,-27.457,-27.47,4.6935,-4.5271,-1.9743,-3.054,161,746,79,44.372,9.7592,51,0,0,0,0,1.165,1.0668,-1
2020/01/03,05:04:40,0,-0.00663,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,436,0.17834,0,437,0.03923,-27.457,-27.457,-27.468,4.6919,-4.5133,-1.9842,-3.054,161,747,79,44.353,9.7552,51,0,0,0,0,1.1068,1.017,-1
2020/01/03,05:04:50,0,-0.00663,1.0012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,34,0,436,0.24968,0,437,0.00357,-27.459,-27.457,-27.47,4.6903,-4.4903,-1.9743,-3.054,161,747,79,44.32,9.7546,51,0,0,0,0,1.165,1.1076,-1
2020/01/03,05:05:00,0,-0.00729,1.0012,0,0,0,0,2,1,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.47,4.6895,-4.4949,-1.9449,-3.054,161,748,79,44.344,9.7538,0,0,0,0,37,1.1566,1.1076,-1
2020/01/03,05:05:10,0,-0.00729,1.0013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,4.6903,-4.4857,-1.9449,-3.054,161,746,79,44.371,9.7607,0,0,0,0,0,1.165,1.0752,-1
2020/01/03,05:05:20,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,4.6895,-4.4628,-1.9449,-3.054,161,745,79,44.364,9.7668,0,0,0,0,0,1.1566,1.1159,-1
2020/01/03,05:05:30,0,-0.00729,1.0012,0,-0.02945,0,0,0,1,0,0,0,0,0,1,0,0,34,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.47,4.6911,-4.4628,-1.9449,-3.054,161,745,79,44.328,9.7705,0,0,0,0,0,1.165,1.0752,-1
2020/01/03,05:05:40,0,-0.00729,1.0011,0,0,0,0,0,2,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.00357,-27.459,-27.457,-27.468,4.6903,-4.4536,-1.9449,-3.054,161,746,79,44.355,9.771,0,0,0,0,37,1.1566,1.0826,-1
2020/01/03,05:05:50,0,-0.00729,1.0012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45,0,436,0.21401,0,437,0.00357,-27.457,-27.457,-27.47,4.6911,-4.4628,-1.9449,-3.054,161,746,79,44.34,9.7665,51,0,0,0,0,1.1483,1.1159,-1
2020/01/03,05:06:00,0,-0.00663,1.0013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,436,0.21401,0,437,0.00357,-27.459,-27.457,-27.468,4.695,-4.4536,-1.9253,-3.0441,161,746,79,44.332,9.7633,0,0,0,0,37,1.1566,1.1076,-1
2020/01/03,05:06:10,0,-0.00663,1.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.00357,-27.459,-27.457,-27.47,4.6927,-4.4352,-1.9155,-3.0736,161,746,79,44.353,9.759,0,0,0,0,0,1.1566,1.0993,-1
2020/01/03,05:06:20,0,-0.00729,1.0012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.468,4.6935,-4.4076,-1.9253,-3.0736,161,745,79,44.358,9.7601,0,0,0,0,37,1.165,1.1325,-1
2020/01/03,05:06:30,0,-0.00663,1.0012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22,0,436,0.21401,0,437,0.0749,-27.459,-27.457,-27.47,4.6919,-4.4214,-1.9155,-3.054,161,745,79,44.357,9.7586,0,0,0,0,37,2.3971,1.0419,-1
2020/01/03,05:06:40,0,-0.00663,1.0013,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22,0,436,0.21401,0,437,0.00357,-27.459,-27.457,-27.47,4.6966,-4.3938,-1.9155,-3.054,161,746,79,44.357,9.7548,51,0,0,0,0,1.1483,1.0668,-1
2020/01/03,05:06:50,0,-0.00663,1.0012,0,0,0,0,0,1,0,0,0,0,0,1,0,0,34,0,436,0.17834,0,437,0.03923,-27.457,-27.457,-27.47,4.6942,-4.403,-1.9155,-3.054,161,746,79,44.351,9.7536,0,0,0,0,37,1.165,1.0826,-1
2020/01/03,05:07:00,0,-0.00663,1.0011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,436,0.17834,0,437,0.03923,-27.457,-27.457,-27.468,4.695,-4.3846,-1.9253,-3.054,161,746,79,44.334,9.7605,51,0,0,0,37,1.1566,1.091,-1
2020/01/03,05:07:10,0,-0.00663,1.001,0,-0.02945,0,0,2,1,0,0,0,0,0,0,0,0,34,0,436,0.17834,0,436,0.03923,-27.459,-27.457,-27.47,4.6942,-4.3892,-1.8958,-3.054,161,745,79,44.35,9.7694,51,0,0,0,0,1.1566,1.091,-1
2020/01/03,05:07:20,0,-0.00663,1.0012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,436,0.17834,0,436,0.03923,-27.457,-27.457,-27.468,4.6966,-4.38,-1.8958,-3.054,161,747,79,44.339,9.769,51,0,0,0,37,1.165,1.1733,-1
2020/01/03,05:07:30,0,-0.00663,1.0012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.457,-27.457,-27.47,4.6974,-4.3754,-1.886,-3.054,161,746,79,44.366,9.7619,51,0,0,0,0,1.1733,1.1076,-1
2020/01/03,05:07:40,0,-0.00663,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.47,4.6974,-4.3571,-1.8958,-3.054,161,747,79,44.371,9.7564,0,0,0,0,0,0,0,-1
2020/01/03,05:07:50,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.472,4.6935,-4.3387,-1.886,-3.054,161,745,79,44.352,9.7544,0,0,0,0,0,0,0,-1
2020/01/03,05:08:00,0,-0.00663,1.0012,0,-0.02945,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.24968,0,435,0.03923,-27.459,-27.459,-27.472,4.6935,-4.3295,-1.9057,-3.054,161,745,79,44.326,9.755,0,0,0,0,0,0,0,-1
2020/01/03,05:08:10,0,-0.00663,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,435,0.03923,-27.459,-27.459,-27.47,4.6927,-4.3341,-1.8566,-3.054,161,745,79,44.291,9.7575,0,0,0,0,0,0,0,-1
2020/01/03,05:08:20,0,-0.00729,1.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,435,0.03923,-27.459,-27.459,-27.47,4.6958,-4.3295,-1.8664,-3.054,161,747,79,44.304,9.7609,0,0,0,0,0,0,0,-1
2020/01/03,05:08:30,0,-0.00663,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.17834,0,435,0.03923,-27.461,-27.459,-27.47,4.6911,-4.3203,-1.8468,-3.054,161,747,79,44.355,9.7608,0,0,0,0,0,0,0,-1
2020/01/03,05:08:40,0,-0.00729,1.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.24968,0,437,0.03923,-27.459,-27.459,-27.472,4.6966,-4.2881,-1.8566,-3.054,161,746,79,44.367,9.7656,0,0,0,0,0,0,0,-1
2020/01/03,05:08:50,0,-0.00729,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.472,4.6958,-4.2973,-1.8566,-3.054,161,746,79,44.371,9.7628,0,0,0,0,0,0,0,-1
2020/01/03,05:09:00,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.00357,-27.461,-27.461,-27.472,4.6895,-4.2927,-1.8566,-3.054,161,747,79,44.358,9.7632,0,0,0,0,0,0,0,-1
2020/01/03,05:09:10,0,-0.00663,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.461,-27.461,-27.47,4.6935,-4.2836,-1.8566,-3.054,161,747,79,44.33,9.7637,0,0,0,0,0,0,0,-1
2020/01/03,05:09:20,0,-0.00729,1.0011,0,-0.02945,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.24968,0,437,0.00357,-27.461,-27.459,-27.472,4.6942,-4.2881,-1.8664,-3.054,161,747,79,44.33,9.7643,0,0,0,0,0,0,0,-1
2020/01/03,05:09:30,0,0.02207,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.47,4.6927,-4.2652,-1.8271,-3.054,161,745,79,44.351,9.7629,0,0,0,0,0,0,0,-1
2020/01/03,05:09:40,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.00357,-27.459,-27.459,-27.47,4.695,-4.2698,-1.8271,-3.054,161,746,79,44.361,9.7615,0,0,0,0,0,0,0,-1
2020/01/03,05:09:50,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.17834,0,437,0.03923,-27.459,-27.459,-27.472,4.6958,-4.2652,-1.8173,-3.054,161,745,79,44.355,9.7619,0,0,0,0,0,0,0,-1
2020/01/03,05:10:00,0,-0.00729,1.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.6958,-4.2606,-1.8271,-3.054,161,744,79,44.365,9.7656,0,0,0,0,0,0,0,-1
2020/01/03,05:10:10,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.472,4.6935,-4.2514,-1.8271,-3.054,161,746,79,44.344,9.765,0,0,0,0,0,0,0,-1
2020/01/03,05:10:20,0,-0.00729,1.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.6903,-4.2514,-1.8173,-3.054,161,747,79,44.35,9.7661,0,0,0,0,0,0,0,-1
2020/01/03,05:10:30,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,436,0.24968,0,437,0.03923,-27.461,-27.459,-27.472,4.6927,-4.2376,-1.8173,-3.054,161,746,79,44.351,9.7627,0,0,0,0,0,0,0,-1
2020/01/03,05:10:40,0,-0.00663,1.0012,0,-0.02945,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.47,4.6887,-4.2192,-1.8173,-3.054,161,746,79,44.354,9.7631,0,0,0,0,0,0,0,-1
2020/01/03,05:10:50,0,-0.00663,1.0012,0,-0.02945,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.24968,0,437,0.00357,-27.461,-27.459,-27.47,4.6927,-4.2284,-1.8271,-3.054,161,745,79,44.351,9.7599,0,0,0,0,0,0,0,-1
2020/01/03,05:11:00,0,-0.00663,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.47,4.6942,-4.2008,-1.8271,-3.054,161,745,79,44.346,9.7604,0,0,0,0,0,0,0,-1
2020/01/03,05:11:10,0,-0.00663,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.6942,-4.1963,-1.8173,-3.054,161,744,79,44.348,9.7556,0,0,0,0,0,0,0,-1
2020/01/03,05:11:20,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.47,4.6903,-4.21,-1.8271,-3.054,161,745,79,44.35,9.7597,0,0,0,0,0,0,0,-1
2020/01/03,05:11:30,0,-0.00729,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,436,0.03923,-27.459,-27.459,-27.472,4.695,-4.1963,-1.8173,-3.054,161,746,79,44.334,9.7568,0,0,0,0,0,0,0,-1
2020/01/03,05:11:40,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,436,0.00357,-27.459,-27.459,-27.472,4.6864,-4.1779,-1.8271,-3.054,161,745,79,44.339,9.7586,0,0,0,0,0,0,0,-1
2020/01/03,05:11:50,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.24968,0,436,0.03923,-27.461,-27.459,-27.472,4.6982,-4.1595,-1.8271,-3.054,161,745,79,44.341,9.7568,0,0,0,0,0,0,0,-1
2020/01/03,05:12:00,0,-0.00663,1.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.6895,-4.1779,-1.7977,-3.054,161,744,79,44.337,9.7552,0,0,0,0,0,0,0,-1
2020/01/03,05:12:10,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,435,0.21401,0,437,0.00357,-27.459,-27.459,-27.472,4.6966,-4.1503,-1.7879,-3.054,161,744,79,44.337,9.7557,0,0,0,0,0,0,0,-1
2020/01/03,05:12:20,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,435,0.21401,0,437,0.00357,-27.461,-27.461,-27.472,4.6935,-4.1549,-1.7879,-3.054,161,744,79,44.339,9.758,0,0,0,0,0,0,0,-1
2020/01/03,05:12:30,0,-0.00729,1.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,435,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.6942,-4.1411,-1.7977,-3.0638,161,743,79,44.341,9.7593,0,0,0,0,0,0,0,-1
2020/01/03,05:12:40,0,-0.00729,1.0012,0,-0.02945,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.24968,0,437,0.03923,-27.459,-27.461,-27.472,4.6919,-4.1227,-1.7879,-3.054,161,744,79,44.326,9.7611,0,0,0,0,0,0,0,-1
2020/01/03,05:12:50,0,-0.00729,1.0012,0,-0.02945,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.472,4.6974,-4.1365,-1.8271,-3.054,161,744,79,44.343,9.7594,0,0,0,0,0,0,0,-1
2020/01/03,05:13:00,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.6942,-4.1181,-1.7682,-3.0638,161,746,79,44.348,9.7597,0,0,0,0,0,0,0,-1
2020/01/03,05:13:10,0,-0.00729,1.001,0,-0.02945,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.21401,0,437,0.00357,-27.461,-27.459,-27.472,4.695,-4.1089,-1.7682,-3.054,161,746,79,44.339,9.7593,0,0,0,0,0,0,0,-1
2020/01/03,05:13:20,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.459,-27.472,4.6982,-4.086,-1.7682,-3.054,161,745,79,44.347,9.7591,0,0,0,0,0,0,0,-1
2020/01/03,05:13:30,0,-0.00729,1.0012,0,-0.02945,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,436,0.03923,-27.459,-27.459,-27.472,4.6958,-4.1044,-1.7682,-3.054,161,745,79,44.346,9.7575,0,0,0,0,0,0,0,-1
2020/01/03,05:13:40,0,-0.00729,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,436,0.00357,-27.461,-27.459,-27.47,4.6911,-4.0952,-1.7584,-3.054,161,746,79,44.342,9.7585,0,0,0,0,0,0,0,-1
2020/01/03,05:13:50,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,436,0.03923,-27.459,-27.461,-27.47,4.6919,-4.086,-1.7682,-3.054,161,745,79,44.349,9.7572,0,0,0,0,0,0,0,-1
2020/01/03,05:14:00,0,-0.00794,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.461,-27.472,4.6974,-4.0814,-1.7682,-3.054,161,745,79,44.341,9.7588,0,0,0,0,0,0,0,-1
2020/01/03,05:14:10,0,-0.00729,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,436,0.21401,0,437,0.03923,-27.461,-27.459,-27.472,4.6974,-4.0768,-1.7682,-3.054,161,744,79,44.347,9.7571,0,0,0,0,0,0,0,-1
2020/01/03,05:14:20,0,-0.00729,1.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,436,0.21401,0,437,0.03923,-27.459,-27.461,-27.472,4.6942,-4.0676,-1.7682,-3.054,161,744,79,44.335,9.7575,0,0,0,0,0,0,0,-1
2020/01/03,05:14:30,0,-0.00663,1.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,436,0.17834,0,437,0.00357,-27.461,-27.459,-27.472,4.6974,-4.0584,-1.7388,-3.0736,161,745,79,44.337,9.7572,0,0,0,0,0,0,0,-1
